type,from,to,detail,status,confidence,verification,url_count,source_1,source_2,source_3,more_sources,last_updated
invested_in,Tikehau Capital,Polar,"Provided unitranche financing (March 2025) for Polar's Norwegian HPC site. — Re-sourcing note (2026-09-08): EUR80M senior secured loan; later refinanced by a EUR750M/800M Nordic bond in 2026 (debt, not equity).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.polardc.com/post/polar-s-high-performance-data-center-backed-by-tikehau-capital,https://www.stblaw.com/about-us/news/view/2025/03/12/simpson-thacher-advises-tikehau-capital-on-unitranche-financing-for-polar-(a-portfolio-company-of-h.i.g.)-to-develop-and-operate-a-norwegian-hpc-data-center,https://www.datacenterdynamics.com/en/news/polar-dc-raises-800m-senior-secured-bond-for-norway-data-center-development/,,2026-09-05
invested_in,Townsend Group,CleanArc Data Centers,Snowhawk took majority control; Nuveen Infrastructure and Townsend Group are minority investors. Founding backer 547 Energy. Led by Vantage founder Jim Trout.,,high,links from original research round,1,https://irei.com/news/nuveen-infrastructure-becomes-latest-strategic-investor-in-cleanarc-data-centers/,,,,2026-09-05
invested_in,UBS Asset Management,Datum Datacentres,Acquired Sept 2021 (from Darwin Private Equity) to expand UK regional colocation.,,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.datum.co.uk/insights/press/ubs-acquires-datum-datacentres/,https://www.datacenterdynamics.com/en/news/ubs-asset-management-acquires-datum-datacentres/,https://www.capacitymedia.com/article/29ot42ikril15nna96oay/news/ubs-am-acquires-uk-data-centre-business,,2026-09-05
invested_in,Valor Equity Partners,Crusoe,"Series E Oct 2025, $1.375B at ~$10B valuation, co-led by Valor Equity Partners and Mubadala Capital; NVIDIA, Fidelity, T. Rowe Price, Founders Fund, Tiger Global also participated.",,high,links from original research round,1,https://www.crusoe.ai/resources/newsroom/crusoe-announces-series-e-funding,,,,2026-09-05
invested_in,Warburg Pincus,Princeton Digital Group,"Co-founded by Warburg Pincus (2017); Mubadala ($350M), OTPP, and Stonepeak (~$1.3B, July 2025) also invested.",,high,links from original research round,1,https://warburgpincus.com/investments/princeton-digital-group/,,,,2026-09-05
tenant_of,CoreWeave,Bitfarms (Keel Infrastructure),"AI/HPC hosting contract at the Panther Creek, PA campus (350MW build). — Re-sourcing note (2026-09-08): No source found for a CoreWeave hosting contract at Panther Creek. Bitfarms/Keel sources describe a 350MW HPC/AI campus at Panther Creek, PA developed with T5 Data Centers, and mention CoreWeave only as a nearby site in Pennsylvania. The only Panther Creek hosting agreement found was Bitfarms-Stronghold (BTC miners, 2024, terminated Mar 2025). Claim appears unsupported.",unsupported — no source found in the 2026-09-08 re-sourcing pass,low,none (re-sourcing pass 2026-09-08),0,,,,,2026-09-05
tenant_of,Microsoft,Stream Data Centers,"Goodyear, AZ campus (~500MW; 280MW critical at full build), 2023-24. — Re-sourcing note (2026-09-08): No source names Microsoft as a tenant of Stream's Goodyear campus. Stream's PHXA/Goodyear campus is 157 acres, up to 280MW critical load (matches the 280MW figure), tenants undisclosed. Microsoft has its OWN separately owned Goodyear campus (147-acre lot bought 2019, +100 acres later). The ~500MW figure was not found.",unsupported — no source found in the 2026-09-08 re-sourcing pass,low,none (re-sourcing pass 2026-09-08),0,,,,,2026-09-05
tenant_of,AMD,Riot Platforms,"Expanded lease at Rockdale, TX to 50MW (Q1 2026 -- Riot's first quarter of real data-center revenue). — Re-sourcing note (2026-09-08): AMD exercised option to double Rockdale capacity to 50MW; Q1 2026 data center revenue US$33.2M; ~$636M over 10-yr term; expansion phases due Nov 2026 and May 2027.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.riotplatforms.com/riot-platforms-reports-first-quarter-2026-financial-results-and-strategic-highlights/,https://www.sec.gov/Archives/edgar/data/1167419/000110465926052943/riot-20260430xex99d1.htm,https://www.datacenterdynamics.com/en/news/amd-signs-additional-25mw-data-center-lease-with-riot-in-texas/,,2026-09-05
tenant_of,AWS,Cipher Mining,"15-year, ~300MW direct lease (~$5.5B contracted revenue) for AI/HPC capacity. — Re-sourcing note (2026-09-08): Announced Nov 3, 2025; 300MW at Cipher's Bear Lake site, delivered in two phases in 2026.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.sec.gov/Archives/edgar/data/1819989/000181998925000110/nov3_earningspressreleasex.htm,https://www.datacenterdynamics.com/en/news/aws-signs-300mw-hosting-deal-to-lease-capacity-from-cipher-mining/,https://www.coindesk.com/business/2025/11/03/cipher-mining-surges-19-usd5-5b-amazon-web-services-deal,,2026-09-05
tenant_of,AWS,STACK Infrastructure,"Caddo & Bossier Parishes, LA campuses developed by STACK; $12B Amazon investment (Feb 2026; phase 1 early 2028). — Re-sourcing note (2026-09-08): Announced Feb 23, 2026 at $12B; raised to $18B with a third campus in Aug 2026.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.aboutamazon.com/news/company-news/amazon-data-center-louisiana-new-jobs,https://www.datacenterdynamics.com/en/news/amazon-plans-to-spend-12bn-on-louisiana-data-center-campuses-developed-by-stack-infrastructure/,https://nlep.org/amazon-selects-north-louisiana-for-12-billion-data-center-campuses-in-major-u-s-expansion/,,2026-09-05
tenant_of,Anthropic,Bitdeer Technologies,"16-year, $4.7B (up to $8B with renewal) colocation lease at the Tydal, Norway campus via Volta Tydal AS; end customer reported as Anthropic. — Re-sourcing note (2026-09-08): Bitdeer's counterparty is Volta (16-yr, ~$4.7B, ~$8B with 8-yr renewal; 121MW IT / 133MW gross at Tydal). Anthropic as end customer is per Bloomberg reporting (Aug 2026), not confirmed by the companies.",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.datacenterdynamics.com/en/news/volta-launches-out-of-stealth-to-lease-capacity-in-norway-from-bitdeer-for-leading-ai-lab/,https://finance.yahoo.com/technology/ai/articles/anthropic-secures-compute-power-multi-125504971.html,https://www.investing.com/news/stock-market-news/anthropic-secures-compute-power-in-multibillion-dollar-norway-data-center-deal-4834231,,2026-09-05
tenant_of,Anthropic,Hut 8,"End user of Fluidstack's 245MW River Bend, LA lease (ROFO to 1GW; up to 2.295GW for Anthropic), Dec 2025. — Re-sourcing note (2026-09-08): Sources describe the broader Hut 8-Anthropic collaboration as scaling to ~2.3GW (detail: 2.295GW).",,medium,confirmed (re-sourcing pass 2026-09-08),2,https://www.datacenterdynamics.com/en/news/hut-8-signs-245mw-capacity-deal-with-fluidstack-as-part-of-multi-gigawatt-partnership-with-anthropic/,https://canada.hut8.com/resources/press-releases/hut-8-signs-15-year-245-mw-ai-data-center-lease-at-river-bend-campus-with-total-contract-value-of-usd7-0-billion,,,2026-09-05
tenant_of,Anthropic,Nscale,"~$45B, 6-year compute capacity agreement for 460MW at the Monarch Compute Campus, Mason County, WV (Aug 2026; reported). — Re-sourcing note (2026-09-08): Reported by Bloomberg/CNBC/Reuters (Aug 2026), not confirmed by either company; capacity came free after Microsoft walked away from a 1.35GW LOI.",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.datacenterdynamics.com/en/news/anthropic-signs-45bn-compute-capacity-agreement-with-nscale-report/,https://www.itpro.com/infrastructure/reports-anthropic-signs-usd45bn-cloud-computing-deal-with-nscale,https://www.forbes.com/sites/jonmarkman/2026/08/28/anthropics-45-billion-nscale-deal-buys-460-megawatts-of-vera-rubin/,,2026-09-05
tenant_of,Anthropic,Riot Platforms,"20-year, 191MW lease at Rockdale, TX worth ~$9.1B (tenant reported as Anthropic, Aug 2026). — Re-sourcing note (2026-09-08): Riot's Aug 10, 2026 8-K names only a 'leading frontier AI lab'; Anthropic identified by Bloomberg, not confirmed by either company. Up to ~$16.1B with two 5-yr extensions.",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.datacenterdynamics.com/en/news/riot-platforms-agrees-191mw-20-year-lease-agreement-with-anthropic-worth-91bn-report/,https://www.cnbc.com/2026/08/11/riot-platforms-signs-anthropic-deal-as-miners-shift-to-ai-infrastructure-.html,https://finance.yahoo.com/technology/ai/articles/anthropic-signs-9-1-billion-113731732.html,,2026-09-05
tenant_of,Anthropic,TeraWulf,"~$19B, 522MW AI data center lease (2026). — Re-sourcing note (2026-09-08): Sources describe a 20-year, ~$19B lease for ~401MW of critical IT load at the Justified Data campus, Hawesville KY (announced July 6, 2026) - not 522MW. 522MW may be a gross figure but was not found.",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://investors.terawulf.com/news-events/press-releases/detail/142/terawulf-announces-anthropic-lease-at-justified-data-campus-and-sale-of-majority-interest-in-abernathy-joint-venture-to-fluidstack,https://www.datacenterdynamics.com/en/news/anthropic-signs-19bn-20-year-lease-for-kentucky-data-center-with-terawulf/,https://www.coindesk.com/markets/2026/07/06/bitcoin-miner-terawulf-soars-on-a-usd19-billion-ai-data-center-lease-with-anthropic,,2026-09-05
tenant_of,ByteDance,Bridge Data Centres,"Anchor tenant at MY06, Sedenak Tech Park, Johor (campus 110MW).",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.bridgedatacentres.com/bridge-data-centes-and-bytedance-celebrate-grand-opening-of-the-first-phase-hyperscale-data-centre-my06-in-johor-malaysia-2/,https://www.datacenterdynamics.com/en/news/bridge-data-centres-launches-new-facility-in-johor-malaysia/,https://www.mida.gov.my/media-release/bridge-data-centres-and-bytedance-celebrate-grand-opening-of-the-first-phase-hyperscale-data-centre-my06-in-johor-malaysia/,,2026-09-05
tenant_of,ByteDance,Green Mountain Global Data Centers,"OSL-Hamar, Norway: 90MW initial scaling to 150MW for TikTok (2023+).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://greenmountain.no/data-center-tiktok/,https://www.datacenterdynamics.com/en/news/green-mountain-to-build-90-150mw-data-center-for-tiktok-in-norway/,https://greenmountain.no/green-mountain-delivers-first-data-center-building-to-tiktok/,,2026-09-05
tenant_of,CoreWeave,Applied Digital,"Long-term leases at the Ellendale, ND (Polaris Forge) campus -- ~400MW, ~$11B over 15 years (2025).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://ir.applieddigital.com/news-events/press-releases/detail/128/applied-digital-finalizes-additional-150mw-lease-with,https://www.sec.gov/Archives/edgar/data/1144879/000149315225012458/ex99-1.htm,https://www.datacenterdynamics.com/en/news/coreweave-signs-on-for-another-150mw-of-capacity-at-applied-digital-data-center-campus/,,2026-09-05
tenant_of,CoreWeave,Core Scientific,"Multi-site HPC hosting contracts (~590MW contracted) -- the relationship that led to the 2025 acquisition attempt. — Re-sourcing note (2026-09-08): ~590MW across six sites, 12-year terms, ~$10.2B projected revenue (as of Feb 2025).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://investors.corescientific.com/news-events/press-releases/detail/110/core-scientific-and-coreweave-announce-1-2-billion-expansion-at-denton-tx-site,https://investors.corescientific.com/news-events/press-releases/detail/95/core-scientific-announces-exercise-of-final-contract-option-by-coreweave-for-delivery-of-approximately-120-mw-of-additional-digital-infrastructure-to-host-high-performance-computing-operations,https://www.coindesk.com/business/2025/02/26/core-scientific-stock-surges-after-usd1-2b-expansion-of-data-center-with-coreweave,,2026-09-05
tenant_of,CoreWeave,Digital Realty,"Hillsboro, OR, ~36MW (2024).",,medium,confirmed (re-sourcing pass 2026-09-08),2,https://www.datacenterfrontier.com/cloud/article/11427375/hillsboro-data-center-market-boosted-by-significant-pre-leasing,https://baxtel.com/data-center/coreweave-hillsboro-or,,,2026-09-05
tenant_of,CoreWeave,EdgeConneX,"Cedar Creek (AUS02), Bastrop County, TX -- building 1 (578k sq ft) of a $1.4B campus, Jul 2026. — Re-sourcing note (2026-09-08): Building 1 (AUS02) is a $440M, 578k sq ft building, first of four on a ~$1.4B campus; CoreWeave named in state/county records, opening ~Aug 2026.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.datacenterdynamics.com/en/news/coreweave-to-lease-capacity-from-edgeconnex-at-data-center-campus-in-cedar-creek-texas/,https://communityimpact.com/bastrop-cedar-creek/development/ai-cloud-company-coreweave-to-fill-440m-cedar-creek-data-center/,https://www.statesman.com/business/technology/article/data-center-bastrop-cedar-creek-22278836.php,,2026-09-05
tenant_of,CoreWeave,Flexential,"Hillsboro, OR and Douglasville, GA capacity (2023-24). — Re-sourcing note (2026-09-08): Announced Oct 2023; 18MW total split 9MW Hillsboro / 9MW Douglasville.",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.flexential.com/resources/press-release/coreweave-expands-data-center-footprint-two-new-flexential-colocation,https://www.datacenterdynamics.com/en/news/coreweave-to-lease-flexential-data-centers-in-oregon-and-georgia/,https://www.prnewswire.com/news-releases/coreweave-expands-data-center-footprint-with-two-new-flexential-colocation-facilities-301951634.html,,2026-09-05
tenant_of,CoreWeave,Galaxy Digital,15-year lease of the Helios campus (~526MW critical IT / 800MW gross; ~$1B annual revenue projected).,,high,confirmed (re-sourcing pass 2026-09-08),2,https://www.prnewswire.com/news-releases/galaxy-completes-phase-i-of-its-helios-data-center-campus-delivering-133-megawatts-of-critical-it-load-to-coreweave-302818664.html,https://www.datacenterdynamics.com/en/news/galaxy-digital-completes-first-phase-of-pivoting-cryptomine-to-ai-hosting/,,,2026-09-05
tenant_of,CoreWeave,PowerHouse Data Centers,"$5B multi-site development programme (Plano TX, VA) with Blue Owl / Chirisa (Aug 2024). — Re-sourcing note (2026-09-08): Announced Aug 29, 2024; initial 120MW for CoreWeave is at Chirisa's campus near Richmond, VA. Texas is listed only among pipeline states; Plano TX specifically was not named in the sources found.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.prnewswire.com/news-releases/blue-owl-chirisa-technology-parks-and-powerhouse-data-centers-announce-first-phase-of-5-billion-joint-venture-development-partnership-302233967.html,https://www.powerhousedata.com/news/blue-owl-chirisa-technology-parks-and-powerhouse-data-centers-announce-first-phase-of-5-billion-joint-venture-development-partnership-2,https://www.datacenterdynamics.com/en/news/blue-owl-chirisa-and-powerhouse-announce-5bn-data-center-jv-for-coreweave/,,2026-09-05
